346,446,-500,603.920834473
346,446,-450,522.108790054
346,446,-400,472.108790054
346,446,-350,422.108790054
346,446,-300,372.108790054
346,446,-250,340.313135505
346,446,-200,250.0
346,446,-150,200.0
346,446,-100,150.0
346,446,-50,100.0
346,446,0,50.0
346,446,50,0.0
346,446,100,-50.0
346,446,150,-100.0
396,346,-600,701.77404676
396,346,-550,675.648754279
396,346,-500,625.648754279
396,346,-450,575.648754279
396,346,-400,525.648754279
396,346,-350,475.648754279
396,346,-300,425.648754279
396,346,-250,399.805040666
396,346,-200,349.805040666
396,346,-150,299.805040666
396,346,-100,249.805040666
396,346,-50,199.805040666
396,346,0,149.805040666
396,346,50,200.0
396,346,100,49.8050406664
396,346,150,-0.194959333587
396,396,-600,701.77404676
396,396,-550,651.77404676
396,396,-500,601.77404676
396,396,-450,551.77404676
396,396,-400,501.77404676
396,396,-350,451.77404676
396,396,-300,401.77404676
396,396,-250,351.77404676
396,396,-200,301.77404676
396,396,-150,251.77404676
396,396,-100,201.77404676
396,396,-50,151.77404676
396,396,0,101.77404676
396,396,50,200.0
396,396,100,1.77404676018
396,396,150,-48.2259532398
396,446,-600,677.99200204
396,446,-550,627.99200204
396,446,-500,577.99200204
396,446,-450,504.117294521
396,446,-400,454.117294521
396,446,-350,404.117294521
396,446,-300,354.117294521
396,446,-250,304.117294521
396,446,-200,229.961008133
396,446,-150,179.961008133
396,446,-100,129.961008133
396,446,-50,79.9610081333
396,446,0,29.9610081333
396,446,50,0.0
396,446,100,-70.0389918667
396,446,150,-120.038991867
446,346,-600,668.069985773
446,346,-550,634.038110216
446,346,-500,584.038110216
446,346,-450,492.265357806
446,346,-400,442.265357806
446,346,-350,392.265357806
446,346,-300,342.265357806
446,346,-250,300.391419381
446,346,-200,200.0
446,346,-150,150.0
446,346,-100,100.0
446,346,-50,50.0
446,346,0,0.0
446,346,50,-50.0
446,346,100,-100.0
446,346,150,-150.0
446,396,-600,668.069985773
446,396,-550,618.069985773
446,396,-500,568.069985773
446,396,-450,484.234570264
446,396,-400,434.234570264
446,396,-350,384.234570264
446,396,-300,334.234570264
446,396,-250,284.234570264
446,396,-200,200.0
446,396,-150,150.0
446,396,-100,100.0
446,396,-50,50.0
446,396,0,0.0
446,396,50,-50.0
446,396,100,-100.0
446,396,150,-150.0
446,446,-600,652.163965427
446,446,-550,602.163965427
446,446,-500,552.163965427
446,446,-450,468.204345451
446,446,-400,418.204345451
446,446,-350,368.204345451
446,446,-300,318.204345451
446,446,-250,268.204345451
446,446,-200,200.0
446,446,-150,150.0
446,446,-100,100.0
446,446,-50,50.0
446,446,0,0.0
446,446,50,-50.0
446,446,100,-100.0
446,446,150,-150.0
336,336,-550,749.29645433
336,336,-500,699.29645433
336,336,-450,649.29645433
336,336,-400,599.29645433
336,336,-350,549.29645433
336,336,-300,600.0
336,336,-250,550.0
336,336,-200,500.0
336,336,-150,450.0
336,336,-100,400.0
336,336,-50,350.0
336,336,0,300.0
336,336,50,250.0
336,336,100,200.0
336,336,150,150.0
336,336,200,100.0
336,386,-550,709.531398806
336,386,-500,659.531398806
336,386,-450,609.531398806
336,386,-400,559.531398806
336,386,-350,509.531398806
336,386,-300,499.805040666
336,386,-250,449.805040666
336,386,-200,399.805040666
336,386,-150,349.805040666
336,386,-100,299.805040666
336,386,-50,299.608580619
336,386,0,300.0
336,386,50,250.0
336,386,100,200.0
336,386,150,99.6085806188
336,386,200,-0.194959333587
336,436,-550,669.920614061
336,436,-500,619.920614061
336,436,-450,569.920614061
336,436,-400,519.920614061
336,436,-350,430.155558536
336,436,-300,400.391419381
336,436,-250,350.391419381
336,436,-200,300.391419381
336,436,-150,200.0
336,436,-100,150.0
336,436,-50,100.0
336,436,0,50.0
336,436,50,0.0
336,436,100,-50.0
336,436,150,-100.0
336,436,200,-150.0
386,336,-550,699.570690815
386,336,-500,649.570690815
386,336,-450,599.570690815
386,336,-400,549.570690815
386,336,-350,499.570690815
386,336,-300,479.7660488
386,336,-250,429.7660488
386,336,-200,379.7660488
386,336,-150,329.7660488
386,336,-100,279.7660488
386,336,-50,289.530296743
386,336,0,300.0
386,336,50,250.0
386,336,100,200.0
386,336,150,89.5302967426
386,336,200,-20.2339512003
386,386,-550,669.727306417
386,386,-500,619.727306417
386,386,-450,569.727306417
386,386,-400,519.727306417
386,386,-350,469.727306417
386,386,-300,419.727306417
386,386,-250,369.727306417
386,386,-200,319.727306417
386,386,-150,269.727306417
386,386,-100,219.727306417
386,386,-50,249.29645433
386,386,0,300.0
386,386,50,250.0
386,386,100,200.0
386,386,150,49.2964543304
386,386,200,-80.2726935831
386,436,-550,639.999750516
386,436,-500,589.999750516
386,436,-450,539.999750516
386,436,-400,489.999750516
386,436,-350,410.156366118
386,436,-300,360.156366118
386,436,-250,310.156366118
386,436,-200,260.156366118
386,436,-150,179.961008133
386,436,-100,129.961008133
386,436,-50,89.9217161238
386,436,0,50.0
386,436,50,0.0
386,436,100,-50.0
386,436,150,-110.078283876
386,436,200,-170.038991867
436,336,-550,650.037889804
436,336,-500,600.037889804
436,336,-450,550.037889804
436,336,-400,500.037889804
436,336,-350,400.312126288
436,336,-300,360.469703257
436,336,-250,310.469703257
436,336,-200,260.469703257
436,336,-150,150.0
436,336,-100,100.0
436,336,-50,50.0
436,336,0,0.0
436,336,50,-50.0
436,336,100,-100.0
436,336,150,-150.0
436,336,200,-200.0
436,386,-550,630.07773425
436,386,-500,580.07773425
436,386,-450,530.07773425
436,386,-400,480.07773425
436,386,-350,390.273641861
436,386,-300,340.273641861
436,386,-250,290.273641861
436,386,-200,240.273641861
436,386,-150,150.0
436,386,-100,100.0
436,386,-50,50.0
436,386,0,0.0
436,386,50,-50.0
436,386,100,-100.0
436,386,150,-150.0
436,386,200,-200.0
436,436,-550,610.195208818
436,436,-500,560.195208818
436,436,-450,510.195208818
436,436,-400,460.195208818
436,436,-350,370.235860845
436,436,-300,320.235860845
436,436,-250,270.235860845
436,436,-200,220.235860845
436,436,-150,150.0
436,436,-100,100.0
436,436,-50,50.0
436,436,0,0.0
436,436,50,-50.0
436,436,100,-100.0
436,436,150,-150.0
436,436,200,-200.0
325,325,-500,731.171401972
325,325,-450,681.171401972
325,325,-400,631.171401972
325,325,-350,700.0
325,325,-300,650.0
325,325,-250,600.0
325,325,-200,550.0
325,325,-150,500.0
325,325,-100,450.0
325,325,-50,400.0
325,325,0,350.0
325,325,50,300.0
325,325,100,250.0
325,325,150,200.0
325,325,200,150.0
325,325,250,100.0
325,375,-500,683.453335342
325,375,-450,633.453335342
325,375,-400,583.453335342
325,375,-350,579.7660488
325,375,-300,529.7660488
325,375,-250,479.7660488
325,375,-200,489.530296743
325,375,-150,439.530296743
325,375,-100,389.530296743
325,375,-50,400.0
325,375,0,350.0
325,375,50,300.0
325,375,100,250.0
325,375,150,200.0
325,375,200,89.5302967426
325,375,250,39.5302967426
325,425,-500,635.920393648
325,425,-450,585.920393648
325,425,-400,535.920393648
325,425,-350,520.2339512
325,425,-300,470.2339512
325,425,-250,420.2339512
325,425,-200,310.469703257
325,425,-150,260.469703257
325,425,-100,210.469703257
325,425,-50,100.0
325,425,0,50.0
325,425,50,0.0
325,425,100,-50.0
325,425,150,-100.0
325,425,200,-89.5302967426
325,425,250,-139.530296743
375,325,-500,673.492627352
375,325,-450,623.492627352
375,325,-400,573.492627352
375,325,-350,559.727056933
375,325,-300,509.727056933
375,325,-250,459.727056933
375,325,-200,479.452012866
375,325,-150,429.452012866
375,325,-100,379.452012866
375,325,-50,400.0
375,325,0,350.0
375,325,50,300.0
375,325,100,250.0
375,325,150,200.0
375,325,200,79.4520128663
375,325,250,29.4520128663
375,375,-500,637.680566074
375,375,-450,587.680566074
375,375,-400,537.680566074
375,375,-350,487.680566074
375,375,-300,437.680566074
375,375,-250,387.680566074
375,375,-200,431.171401972
375,375,-150,381.171401972
375,375,-100,331.171401972
375,375,-50,400.0
375,375,0,350.0
375,375,50,300.0
375,375,100,250.0
375,375,150,200.0
375,375,200,31.1714019717
375,375,250,-18.8285980283
375,425,-500,602.007498993
375,425,-450,552.007498993
375,425,-400,502.007498993
375,425,-350,452.007498993
375,425,-300,402.007498993
375,425,-250,352.007498993
375,425,-200,288.202327018
375,425,-150,238.202327018
375,425,-100,188.202327018
375,425,-50,100.0
375,425,0,50.0
375,425,50,0.0
375,425,100,-50.0
375,425,150,-100.0
375,425,200,-111.797672982
375,425,250,-161.797672982
425,325,-500,616.037669391
425,325,-450,566.037669391
425,325,-400,516.037669391
425,325,-350,490.272943067
425,325,-300,440.272943067
425,325,-250,390.272943067
425,325,-200,270.547987134
425,325,-150,220.547987134
425,325,-100,170.547987134
425,325,-50,50.0
425,325,0,0.0
425,325,50,-50.0
425,325,100,-100.0
425,325,150,-150.0
425,325,200,-129.452012866
425,325,250,-179.452012866
425,375,-500,592.085482726
425,375,-450,542.085482726
425,375,-400,492.085482726
425,375,-350,442.085482726
425,375,-300,392.085482726
425,375,-250,342.085482726
425,375,-200,258.358894771
425,375,-150,208.358894771
425,375,-100,158.358894771
425,375,-50,50.0
425,375,0,0.0
425,375,50,-50.0
425,375,100,-100.0
425,375,150,-150.0
425,375,200,-141.641105229
425,375,250,-191.641105229
425,425,-500,568.226452208
425,425,-450,518.226452208
425,425,-400,468.226452208
425,425,-350,418.226452208
425,425,-300,368.226452208
425,425,-250,318.226452208
425,425,-200,222.267376239
425,425,-150,172.267376239
425,425,-100,122.267376239
425,425,-50,50.0
425,425,0,0.0
425,425,50,-50.0
425,425,100,-100.0
425,425,150,-150.0
425,425,200,-177.732623761
425,425,250,-227.732623761
314,314,-450,713.046349613
314,314,-400,800.0
314,314,-350,750.0
314,314,-300,700.0
314,314,-250,650.0
314,314,-200,600.0
314,314,-150,550.0
314,314,-100,500.0
314,314,-50,450.0
314,314,0,400.0
314,314,50,350.0
314,314,100,300.0
314,314,150,250.0
314,314,200,200.0
314,314,250,150.0
314,314,300,100.0
314,364,-450,657.375271879
314,364,-400,659.727056933
314,364,-350,679.452012866
314,364,-300,629.452012866
314,364,-250,579.452012866
314,364,-200,529.452012866
314,364,-150,479.452012866
314,364,-100,500.0
314,364,-50,450.0
314,364,0,400.0
314,364,50,350.0
314,364,100,300.0
314,364,150,250.0
314,364,200,200.0
314,364,250,79.4520128663
314,364,300,29.4520128663
314,414,-450,601.920173235
314,414,-400,590.272943067
314,414,-350,540.272943067
314,414,-300,490.272943067
314,414,-250,440.272943067
314,414,-200,390.272943067
314,414,-150,340.272943067
314,414,-100,220.547987134
314,414,-50,170.547987134
314,414,0,50.0
314,414,50,0.0
314,414,100,-50.0
314,414,150,-29.4520128663
314,414,200,-79.4520128663
314,414,250,-59.727056933
314,414,300,-109.727056933
314,464,-450,546.249095501
314,464,-400,520.547987134
314,464,-350,470.547987134
314,464,-300,350.0
314,464,-250,300.0
314,464,-200,250.0
314,464,-150,200.0
314,464,-100,150.0
314,464,-50,100.0
314,464,0,50.0
314,464,50,0.0
314,464,100,-50.0
314,464,150,-100.0
314,464,200,-150.0
314,464,250,-200.0
314,464,300,-250.0
364,314,-450,647.414563888
364,314,-400,639.688065066
364,314,-350,669.37372899
364,314,-300,619.37372899
364,314,-250,569.37372899
364,314,-200,519.37372899
364,314,-150,469.37372899
364,314,-100,500.0
364,314,-50,450.0
364,314,0,400.0
364,314,50,350.0
364,314,100,300.0
364,314,150,250.0
364,314,200,200.0
364,314,250,69.3737289901
364,314,300,19.3737289901
364,364,-450,605.63382573
364,364,-400,555.63382573
364,364,-350,613.046349613
364,364,-300,563.046349613
364,364,-250,513.046349613
364,364,-200,463.046349613
364,364,-150,413.046349613
364,364,-100,500.0
364,364,-50,450.0
364,364,0,400.0
364,364,50,350.0
364,364,100,300.0
364,364,150,250.0
364,364,200,200.0
364,364,250,13.046349613
364,364,300,-36.953650387
364,414,-450,564.015247469
364,414,-400,514.015247469
364,414,-350,501.920173235
364,414,-300,451.920173235
364,414,-250,401.920173235
364,414,-200,351.920173235
364,414,-150,301.920173235
364,414,-100,220.547987134
364,414,-50,170.547987134
364,414,0,50.0
364,414,50,0.0
364,414,100,-50.0
364,414,150,-29.4520128663
364,414,200,-79.4520128663
364,414,250,-98.0798267647
364,414,300,-148.079826765
364,464,-450,522.234509312
364,464,-400,472.234509312
364,464,-350,446.249095501
364,464,-300,339.921716124
364,464,-250,289.921716124
364,464,-200,239.921716124
364,464,-150,189.921716124
364,464,-100,150.0
364,464,-50,100.0
364,464,0,50.0
364,464,50,0.0
364,464,100,-50.0
364,464,150,-100.0
364,464,200,-150.0
364,464,250,-210.078283876
364,464,300,-260.078283876
414,314,-450,582.037448978
414,314,-400,560.311934934
414,314,-350,510.311934934
414,314,-300,460.311934934
414,314,-250,410.311934934
414,314,-200,360.311934934
414,314,-150,310.311934934
414,314,-100,180.62627101
414,314,-50,130.62627101
414,314,0,0.0
414,314,50,-50.0
414,314,100,-100.0
414,314,150,-69.3737289901
414,314,200,-119.37372899
414,314,250,-89.6880650663
414,314,300,-139.688065066
414,364,-450,554.093231203
414,364,-400,504.093231203
414,364,-350,482.037448978
414,364,-300,432.037448978
414,364,-250,382.037448978
414,364,-200,332.037448978
414,364,-150,282.037448978
414,364,-100,180.62627101
414,364,-50,130.62627101
414,364,0,0.0
414,364,50,-50.0
414,364,100,-100.0
414,364,150,-69.3737289901
414,364,200,-119.37372899
414,364,250,-117.962551022
414,364,300,-167.962551022
414,414,-450,526.257695598
414,414,-400,476.257695598
414,414,-350,426.257695598
414,414,-300,376.257695598
414,414,-250,326.257695598
414,414,-200,276.257695598
414,414,-150,226.257695598
414,414,-100,124.298891633
414,414,-50,74.2988916328
414,414,0,0.0
414,414,50,-50.0
414,414,100,-100.0
414,414,150,-125.701108367
414,414,200,-175.701108367
414,414,250,-173.742304402
414,414,300,-223.742304402
414,464,-450,498.313477822
414,464,-400,448.313477822
414,464,-350,398.313477822
414,464,-300,320.038991867
414,464,-250,270.038991867
414,464,-200,220.038991867
414,464,-150,170.038991867
414,464,-100,110.078283876
414,464,-50,60.0782838762
414,464,0,0.0
414,464,50,-50.0
414,464,100,-100.0
414,464,150,-139.921716124
414,464,200,-189.921716124
414,464,250,-229.961008133
414,464,300,-279.961008133
464,314,-450,516.405663253
464,314,-400,480.62627101
464,314,-350,430.62627101
464,314,-300,300.0
464,314,-250,250.0
464,314,-200,200.0
464,314,-150,150.0
464,314,-100,100.0
464,314,-50,50.0
464,314,0,0.0
464,314,50,-50.0
464,314,100,-100.0
464,314,150,-150.0
464,314,200,-200.0
464,314,250,-250.0
464,314,300,-300.0
464,364,-450,502.351785054
464,364,-400,452.351785054
464,364,-350,416.405663253
464,364,-300,300.0
464,364,-250,250.0
464,364,-200,200.0
464,364,-150,150.0
464,364,-100,100.0
464,364,-50,50.0
464,364,0,0.0
464,364,50,-50.0
464,364,100,-100.0
464,364,150,-150.0
464,364,200,-200.0
464,364,250,-250.0
464,364,300,-300.0
464,414,-450,488.352769832
464,414,-400,438.352769832
464,414,-350,388.352769832
464,414,-300,300.0
464,414,-250,250.0
464,414,-200,200.0
464,414,-150,150.0
464,414,-100,100.0
464,414,-50,50.0
464,414,0,0.0
464,414,50,-50.0
464,414,100,-100.0
464,414,150,-150.0
464,414,200,-200.0
464,414,250,-250.0
464,414,300,-300.0
464,464,-450,474.298891633
464,464,-400,424.298891633
464,464,-350,374.298891633
464,464,-300,300.0
464,464,-250,250.0
464,464,-200,200.0
464,464,-150,150.0
464,464,-100,100.0
464,464,-50,50.0
464,464,0,0.0
464,464,50,-50.0
464,464,100,-100.0
464,464,150,-150.0
464,464,200,-200.0
464,464,250,-250.0
464,464,300,-300.0
304,304,-400,850.0
304,304,-350,800.0
304,304,-300,750.0
304,304,-250,700.0
304,304,-200,650.0
304,304,-150,600.0
304,304,-100,550.0
304,304,-50,500.0
304,304,0,450.0
304,304,50,400.0
304,304,100,350.0
304,304,150,300.0
304,304,200,250.0
304,304,250,200.0
304,304,300,150.0
304,304,350,100.0
304,354,-400,769.37372899
304,354,-350,719.37372899
304,354,-300,669.37372899
304,354,-250,619.37372899
304,354,-200,650.0
304,354,-150,600.0
304,354,-100,550.0
304,354,-50,500.0
304,354,0,450.0
304,354,50,400.0
304,354,100,350.0
304,354,150,300.0
304,354,200,250.0
304,354,250,200.0
304,354,300,150.0
304,354,350,19.3737289901
304,404,-400,610.311934934
304,404,-350,560.311934934
304,404,-300,510.311934934
304,404,-250,460.311934934
304,404,-200,410.311934934
304,404,-150,360.311934934
304,404,-100,310.311934934
304,404,-50,260.311934934
304,404,0,130.62627101
304,404,50,0.0
304,404,100,30.6262710099
304,404,150,60.3119349337
304,404,200,10.3119349337
304,404,250,-39.6880650663
304,404,300,-89.6880650663
304,404,350,-139.688065066
304,454,-400,530.62627101
304,454,-350,480.62627101
304,454,-300,430.62627101
304,454,-250,300.0
304,454,-200,250.0
304,454,-150,200.0
304,454,-100,150.0
304,454,-50,100.0
304,454,0,50.0
304,454,50,0.0
304,454,100,-50.0
304,454,150,-100.0
304,454,200,-150.0
304,454,250,-200.0
304,454,300,-250.0
304,454,350,-300.0
354,304,-400,759.295445114
354,304,-350,709.295445114
354,304,-300,659.295445114
354,304,-250,609.295445114
354,304,-200,650.0
354,304,-150,600.0
354,304,-100,550.0
354,304,-50,500.0
354,304,0,450.0
354,304,50,400.0
354,304,100,350.0
354,304,150,300.0
354,304,200,250.0
354,304,250,200.0
354,304,300,150.0
354,304,350,9.29544511387
354,354,-400,694.921297254
354,354,-350,644.921297254
354,354,-300,594.921297254
354,354,-250,544.921297254
354,354,-200,650.0
354,354,-150,600.0
354,354,-100,550.0
354,354,-50,500.0
354,354,0,450.0
354,354,50,400.0
354,354,100,350.0
354,354,150,300.0
354,354,200,250.0
354,354,250,200.0
354,354,300,150.0
354,354,350,-55.0787027456
354,404,-400,567.919952823
354,404,-350,517.919952823
354,404,-300,467.919952823
354,404,-250,417.919952823
354,404,-200,410.311934934
354,404,-150,360.311934934
354,404,-100,310.311934934
354,404,-50,260.311934934
354,404,0,130.62627101
354,404,50,0.0
354,404,100,30.6262710099
354,404,150,60.3119349337
354,404,200,10.3119349337
354,404,250,-39.6880650663
354,404,300,-89.6880650663
354,404,350,-182.080047177
354,454,-400,504.295863983
354,454,-350,454.295863983
354,454,-300,404.295863983
354,454,-250,289.921716124
354,454,-200,250.0
354,454,-150,200.0
354,454,-100,150.0
354,454,-50,100.0
354,454,0,50.0
354,454,50,0.0
354,454,100,-50.0
354,454,150,-100.0
354,454,200,-150.0
354,454,250,-200.0
354,454,300,-250.0
354,454,350,-310.078283876
404,304,-400,580.3509268
404,304,-350,530.3509268
404,304,-300,480.3509268
404,304,-250,430.3509268
404,304,-200,380.3509268
404,304,-150,330.3509268
404,304,-100,280.3509268
404,304,-50,230.3509268
404,304,0,90.7045548861
404,304,50,-50.0
404,304,100,-9.29544511387
404,304,150,30.3509268005
404,304,200,-19.6490731995
404,304,250,-69.6490731995
404,304,300,-119.6490732
404,304,350,-169.6490732
404,354,-400,548.037228566
404,354,-350,498.037228566
404,354,-300,448.037228566
404,354,-250,398.037228566
404,354,-200,380.3509268
404,354,-150,330.3509268
404,354,-100,280.3509268
404,354,-50,230.3509268
404,354,0,90.7045548861
404,354,50,-50.0
404,354,100,-9.29544511387
404,354,150,30.3509268005
404,354,200,-19.6490731995
404,354,250,-69.6490731995
404,354,300,-119.6490732
404,354,350,-201.962771434
404,404,-400,484.288938988
404,404,-350,434.288938988
404,404,-300,384.288938988
404,404,-250,334.288938988
404,404,-200,284.288938988
404,404,-150,234.288938988
404,404,-100,184.288938988
404,404,-50,134.288938988
404,404,0,26.3304070266
404,404,50,-50.0
404,404,100,-73.6695929734
404,404,150,-65.711061012
404,404,200,-115.711061012
404,404,250,-165.711061012
404,404,300,-215.711061012
404,404,350,-265.711061012
404,454,-400,452.352690102
404,454,-350,402.352690102
404,454,-300,352.352690102
404,454,-250,270.038991867
404,454,-200,220.038991867
404,454,-150,170.038991867
404,454,-100,120.038991867
404,454,-50,70.0389918667
404,454,0,10.0782838762
404,454,50,-50.0
404,454,100,-89.9217161238
404,454,150,-129.961008133
404,454,200,-179.961008133
404,454,250,-229.961008133
404,454,300,-279.961008133
404,454,350,-329.961008133
454,304,-400,490.704554886
454,304,-350,440.704554886
454,304,-300,390.704554886
454,304,-250,250.0
454,304,-200,200.0
454,304,-150,150.0
454,304,-100,100.0
454,304,-50,50.0
454,304,0,0.0
454,304,50,-50.0
454,304,100,-100.0
454,304,150,-150.0
454,304,200,-200.0
454,304,250,-250.0
454,304,300,-300.0
454,304,350,-350.0
454,354,-400,474.452431736
454,354,-350,424.452431736
454,354,-300,374.452431736
454,354,-250,250.0
454,354,-200,200.0
454,354,-150,150.0
454,354,-100,100.0
454,354,-50,50.0
454,354,0,0.0
454,354,50,-50.0
454,354,100,-100.0
454,354,150,-150.0
454,354,200,-200.0
454,354,250,-250.0
454,354,300,-300.0
454,354,350,-350.0
454,404,-400,442.391982111
454,404,-350,392.391982111
454,404,-300,342.391982111
454,404,-250,250.0
454,404,-200,200.0
454,404,-150,150.0
454,404,-100,100.0
454,404,-50,50.0
454,404,0,0.0
454,404,50,-50.0
454,404,100,-100.0
454,404,150,-150.0
454,404,200,-200.0
454,404,250,-250.0
454,404,300,-300.0
454,404,350,-350.0
454,454,-400,426.330407027
454,454,-350,376.330407027
454,454,-300,326.330407027
454,454,-250,250.0
454,454,-200,200.0
454,454,-150,150.0
454,454,-100,100.0
454,454,-50,50.0
454,454,0,0.0
454,454,50,-50.0
454,454,100,-100.0
454,454,150,-150.0
454,454,200,-200.0
454,454,250,-250.0
454,454,300,-300.0
454,454,350,-350.0
293,293,-350,850.0
293,293,-300,800.0
293,293,-250,750.0
293,293,-200,700.0
293,293,-150,650.0
293,293,-100,600.0
293,293,-50,550.0
293,293,0,500.0
293,293,50,450.0
293,293,100,400.0
293,293,150,350.0
293,293,200,300.0
293,293,250,250.0
293,293,300,200.0
293,293,350,150.0
293,293,400,100.0
293,343,-350,759.295445114
293,343,-300,709.295445114
293,343,-250,750.0
293,343,-200,700.0
293,343,-150,650.0
293,343,-100,600.0
293,343,-50,550.0
293,343,0,500.0
293,343,50,450.0
293,343,100,400.0
293,343,150,350.0
293,343,200,300.0
293,343,250,250.0
293,343,300,200.0
293,343,350,150.0
293,343,400,9.29544511387
293,393,-350,669.6490732
293,393,-300,619.6490732
293,393,-250,569.6490732
293,393,-200,519.6490732
293,393,-150,469.6490732
293,393,-100,419.6490732
293,393,-50,369.6490732
293,393,0,409.295445114
293,393,50,450.0
293,393,100,309.295445114
293,393,150,169.6490732
293,393,200,119.6490732
293,393,250,69.6490731995
293,393,300,19.6490731995
293,393,350,-30.3509268005
293,393,400,-80.3509268005
293,443,-350,490.704554886
293,443,-300,440.704554886
293,443,-250,390.704554886
293,443,-200,340.704554886
293,443,-150,200.0
293,443,-100,150.0
293,443,-50,100.0
